id,UF,População 2016,nome,Total da Despesa por Função per capita,Legislativa per capita,Judiciária per capita,Essencial à Justiça per capita,Administração per capita,Defesa Nacional per capita,Segurança Pública per capita,Relações Exteriores per capita,Assistência Social per capita,Previdência Social per capita,Saúde per capita,Trabalho per capita,Educação per capita,Cultura per capita,Direitos da Cidadania per capita,Urbanismo per capita,Habitação per capita,Saneamento per capita,Gestão Ambiental per capita,Ciência e Tecnologia per capita,Agricultura per capita,Organização Agrária per capita,Indústria per capita,Comércio e Serviços per capita,Comunicações per capita,Energia per capita,Transporte per capita,Desporto e Lazer per capita,Encargos Especiais per capita,TOTAL DA DESPESA POR FUNÇÃO (INTRAORÇAMENTÁRIA) per capita,TOTAL GERAL DA DESPESA POR FUNÇÃO per capita,IDHM 2010,IDHM Educação 2010,IDHM Longevidade 2010,IDHM Renda 2010
2927903,BA,11169,Santa Inês,1938.40308353478,79.7904333422867,,,210.994871519384,,21.0408460918614,,45.7803858895156,,572.268192318023,,593.447879846002,44.7484286865431,,230.886759781538,,14.1776193034291,1.37344345957561,,4.18614020950846,,,,,24.1654570686722,1.7270856835885,54.4655242188199,39.3500161160355,,1938.40308353478,0.574,0.47,0.704,0.571
2928059,BA,13508,Santa Luzia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556,0.396,0.768,0.564
2928109,BA,41782,Santa Maria da Vitória,2096.98991072711,63.4687293571394,,,154.695760853956,,,,57.5634773347374,145.433083624527,513.896383849505,,796.581626777081,0.36020295821167,,102.010989899957,,147.357147575511,12.646364941841,,,,,,,,24.9382873007515,1.89242401033938,76.1454322435499,1.25812287587957,2098.24803360299,0.614,0.516,0.758,0.592
2928406,BA,28988,Santa Rita de Cássia,1725.50699323858,64.5867034635021,10.9438384848903,,194.299575341521,,,,52.4695887953636,,334.215836553056,,691.26474023734,0.340180419483924,,158.279547398924,,65.2015734096868,20.2897588657375,,10.9970877604526,,,,,,1.46476645508486,2.81600903822271,118.337787015317,,1725.50699323858,0.605,0.513,0.766,0.564
2928505,BA,10619,Santa Teresinha,2120.24284772577,88.2216941331576,,,294.334702891044,,1.70754873340239,,75.375789622375,,665.24551087673,,771.03120632828,15.1956351822205,,193.212381580186,,2.32535266974291,,,12.4457218193804,,,,,,,1.14730388925511,,,2120.24284772577,0.587,0.459,0.804,0.549
2928000,BA,38219,Santaluz,1887.81412098694,53.2141131374447,2.31267170778932,,112.358170805097,,3.83448023234517,,57.8477160574583,,437.54792694733,,926.9429650174,33.5995266752139,,162.167893456134,,29.3279206677307,,,6.93433056856537,,,,,14.0426303670949,,,47.6837753473403,,1887.81412098694,0.598,0.5,0.764,0.559
2928208,BA,27381,Santana,1680.71805193382,63.3977323691611,,,278.883019977357,,12.8633322376831,,49.4403349037654,,343.21053248603,0.0298016873014134,779.836369745444,11.057936160111,,73.7337175413608,,3.93324349001132,,,2.67423432307074,,,,,2.25217413534933,18.3296888353238,8.802228552646,32.2737054892078,,1680.71805193382,0.608,0.496,0.776,0.585
2928307,BA,9232,Santanópolis,2198.47862435009,71.8794551559792,,,286.144416161179,,,,55.4652253032929,76.1680155979203,606.853603769497,10.4006271663778,963.831658362218,5.88338821490468,,109.412358102253,,,,,,,,,,12.3315576256499,0.108318890814558,,,,2198.47862435009,0.592,0.496,0.746,0.561
2928604,BA,61836,Santo Amaro,1670.17715845139,53.0266631088686,,,201.455963192962,,,,56.8870913383789,,366.291578853742,,731.585225920176,50.0846833559739,,47.2830132932272,,112.082681609418,,,0.533669706966815,,,,,1.59480141018177,,4.84961931560903,44.5021673458827,,1670.17715845139,0.646,0.559,0.772,0.626
2928703,BA,102469,Santo Antônio de Jesus,1534.85327972362,52.9006039875475,,,152.8263372337,,,,67.1802353882638,,418.853098400492,,491.444620324196,38.2929650918814,,180.159529223472,0.508989645648928,0.133211019918219,,,20.6689710058652,,,6.28615151899599,,29.5198865022592,33.4664517073456,7.70256370219286,34.9096649718451,,1534.85327972362,0.7,0.622,0.815,0.677
2928802,BA,53473,Santo Estêvão,1699.66232023638,56.920948142053,3.69846445869878,,244.782972902212,,,,66.8445458455669,,353.239871336936,,651.234635610495,44.4432966169843,,67.7505961887308,,131.180229648608,0.794251678417145,,,,,0.00358573485684364,0.11220616011819,26.3703156733305,12.5322422530997,3.07146784358461,36.6826901426888,,1699.66232023638,0.626,0.498,0.808,0.611
2928901,BA,33168,São Desidério,4336.98612910034,188.103650506512,,11.9294343945972,333.929194404245,,,,108.200598166908,,789.85202695369,,985.168951700434,59.4457537385432,,856.315340388326,,31.7116959117221,5.46534551374819,,58.7114327062229,,,41.0502499397009,,58.9393707790642,619.839394295707,65.6945299686445,122.629159732272,,4336.98612910034,0.579,0.449,0.742,0.584
2928950,BA,9381,São Domingos,1806.92050847458,74.970739793199,,,250.375616671997,,2.66496109156806,,100.788560921011,,435.92139110969,,637.244615712611,15.4085172156487,,206.78459865686,,4.96415627331841,6.28129197313719,,12.1565664641296,,,,,37.3974224496322,15.7840763244857,6.17799381729027,,,1806.92050847458,0.64,0.575,0.757,0.601
2929107,BA,21935,São Felipe,2120.7896393891,64.7942302256667,,,207.787227262366,,,,55.6147307955323,,379.149506724413,,1128.17988967404,18.4657136995669,,201.041206747208,,,,,15.8716553453385,,,,,,,11.1671730111694,38.7183059038067,,2120.7896393891,0.616,0.525,0.787,0.565
2929008,BA,15272,São Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639,0.583,0.769,0.582
2929057,BA,15738,São Félix do Coribe,2747.84950057186,80.9237781166603,,,323.211063032151,,2.83696403609099,,46.5381427119075,57.7250222391664,539.396689541238,11.5793861990088,1108.19986847122,20.1422563222773,0.00508959207014868,183.536929724234,,242.258673274876,22.2430474011946,,41.6061341974838,,,4.94302516202821,,,1.1962701741009,24.8939166348964,36.6132437412632,24.3433581141187,2772.19285868598,0.639,0.555,0.784,0.601
2929206,BA,39790,São Francisco do Conde,11940.8136790651,794.858869816537,,69.8892993214375,3324.13610002513,,1.56002990701181,,915.478969590349,415.548542096004,2072.90807413923,1.11611158582558,3163.09085574265,118.971525508922,0.21362151294295,771.289672028148,81.1945649660719,,3.17539834129178,,0.748680573008293,,3.33508343804976,3.96427946720281,,45.3581982910279,1.6602085951244,19.3470937421463,132.968500376979,355.772634581553,12296.5863136466,0.674,0.587,0.812,0.641
2929255,BA,19594,São Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592,0.537,0.704,0.55
2929305,BA,37634,São Gonçalo dos Campos,1601.81041664452,59.8321868523144,,,241.833697454429,,,,23.2146920337992,,466.46000186002,1.75778710740288,712.900434979008,27.0546633363448,,29.8678878142106,0.466433809852793,,,,2.34037306690758,,,1.95505845777754,,0.818408885582186,0.285087952383483,2.64428442365946,30.3794186108306,,1601.81041664452,0.627,0.516,0.752,0.636
2929354,BA,6081,São José da Vitória,2453.89334648906,104.078467357343,,,561.253308666338,,,,101.644555171847,0.101299128432824,484.514722907417,,998.152236474264,39.4400592007893,,65.63446308173,,13.8461930603519,,,5.10683111330373,,,,,32.3504111165927,,24.0800690675876,23.6907301430686,,2453.89334648906,0.546,0.429,0.686,0.553
2929370,BA,10735,São José do Jacuípe,2210.33398416395,81.0612761993479,,,358.755273404751,,,,59.5730507685142,236.048272007452,370.311251047974,,881.431488588728,,,178.527879832324,,,,,,,,,,,5.64895109455054,25.7548644620401,13.2216767582674,,2210.33398416395,0.552,0.417,0.726,0.555
2929404,BA,12051,São Miguel das Matas,1913.6322321799,76.8666699858933,,,240.154168118828,,,,58.9954344037839,,414.955726495726,,764.517595220314,48.4129881337648,,234.333841175006,,,,,28.7831275412829,,,,,,,32.1488274831964,14.463853622106,,1913.6322321799,0.593,0.468,0.783,0.568
2929503,BA,45660,São Sebastião do Passé,2113.91946254928,78.5469113009198,,,205.042024091108,,2.08590232150679,,58.7634220324135,,504.97835282523,,807.192548620237,23.1508861147613,,196.832217477004,,156.362418747262,2.46824835742444,,2.66841896627245,,2.81798948751643,,,,8.98822404730618,20.0014789750329,44.0204191852825,,2113.91946254928,0.657,0.551,0.812,0.633
2929602,BA,18083,Sapeaçu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.614,0.522,0.735,0.602
2929701,BA,20376,Sátiro Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.527,0.379,0.736,0.524
2929750,BA,12311,Saubara,2641.95215417107,71.3392258955406,,13.4372309316871,784.905501583949,,,,36.1188132564373,,380.56522459589,,734.264744537406,135.091015352124,,140.057918122005,,242.460985297701,,,,,,,,,,7.91601007229307,95.7954845260336,,2641.95215417107,0.617,0.565,0.738,0.563
2929800,BA,13343,Saúde,1752.60943790752,68.1459162107472,,,231.367227759874,,,,60.5916405605936,,430.544280146894,,682.940492393015,11.4249456643933,,224.792967098853,,,1.39085063329086,,,,,,,,,0.601963576407105,40.809153863449,,1752.60943790752,0.549,0.442,0.685,0.546
2929909,BA,45395,Seabra,1658.7738629805,60.4795752836215,,,110.423141315123,,,,67.3003835224144,,324.30386055733,,846.095841832801,30.8534942174248,,152.381633439806,,,30.342766383963,,10.6579537393986,,,0.0198259720233506,,,24.6105954400264,1.30479127657231,,,1658.7738629805,0.635,0.572,0.761,0.588
2930006,BA,11615,Sebastião Laranjeiras,1944.42852087817,84.389850193715,,,202.725529057254,,2.10851399052949,,98.4593275936289,,492.798227292294,,662.528198019802,41.4918295307792,,283.07700990099,,5.66225139905295,,,5.74481274214378,,,,,,,20.7430133448127,44.6999578131726,,1944.42852087817,0.615,0.527,0.777,0.569
2930105,BA,80769,Senhor do Bonfim,1506.25430004086,46.5949660141886,,,153.342267825527,,,,49.0906138493729,,472.258055070634,,544.183631096089,19.421576347361,,178.510585125481,3.89065990664735,0.208117223192066,0.974565736854486,,0.549183226237789,,0.606183436714581,,,,,1.46802609912219,35.1558690834355,,1506.25430004086,0.666,0.599,0.773,0.638
2930204,BA,41576,Sento Sé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585,0.48,0.778,0.535
2930154,BA,33000,Serra do Ramalho,1914.74975757576,58.4133984848485,,,176.006295757576,,,,43.2737448484849,129.787714848485,339.919186666667,,866.259188181818,28.5811515151515,,101.544112424242,,39.6023124242424,,,7.73122818181818,,,,,45.6227712121212,36.2308512121212,5.12555363636364,36.6522481818182,,1914.74975757576,0.595,0.512,0.775,0.53
2930303,BA,18352,Serra Dourada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608,0.537,0.775,0.539
2930402,BA,16171,Serra Preta,2450.51425205615,69.0902566322429,,,392.00987570342,,,,58.793634901985,,438.667290829262,,1242.78057201163,62.8010370416177,,46.5547832539732,,,,,,,,,,,,27.2720648073712,112.544736874652,,2450.51425205615,0.566,0.459,0.732,0.541
2930501,BA,82621,Serrinha,1676.31851333196,48.4258279372072,,,173.666481160964,,0.397437697437697,,43.7867022911851,,448.669871582285,,743.673300855715,7.70612507715956,,154.419534985052,,,0.943165417993004,,0.242069207586449,,,,,,0.958143813316227,10.8995559240387,42.5302973820215,,1676.31851333196,0.634,0.532,0.778,0.615
2930600,BA,13774,Serrolândia,1884.85537171482,67.7310374618847,,,194.181937708727,,17.5669994191956,,54.9712465514738,,433.154454769856,4.48949179613765,835.856310439959,17.5065587338464,,167.641898504429,,,,,5.10482866269784,,,,,,0.849426455641063,68.2394046754755,17.5617765355017,,1884.85537171482,0.59,0.508,0.721,0.56
2930709,BA,134674,Simões Filho,2139.48417482216,106.281009326225,,,472.207807817396,,,,15.4237312324576,,467.814820009801,,720.315275999822,7.12238947384053,,282.370103360708,0.718301676641371,1.41396914029434,,,,,,,,,,6.36823737321235,59.4485294117647,,2139.48417482216,0.675,0.591,0.813,0.641
2930758,BA,13381,Sítio do Mato,4003.46573948135,75.5214318810253,,,385.021469994769,,,,151.142887676556,,464.763281518571,,1693.00652193409,,,937.405912114192,,97.4559614378597,50.1158149615126,,20.831999103206,,,,,,2.89382781555938,11.2937224422689,114.012908601749,0.189821388535984,4003.65556086989,0.564,0.509,0.774,0.455
2930766,BA,11517,Sítio do Quinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.533,0.395,0.695,0.552
2930774,BA,23650,Sobradinho,2514.8127167019,122.660275687104,,16.7780778012685,967.705463002114,,,,77.3649395348837,,251.036959408034,,827.430263424947,48.1430021141649,,140.890621564482,,17.9775911205074,,,11.0132236786469,,,,,,,,33.8122993657505,,2514.8127167019,0.631,0.555,0.748,0.605
2930808,BA,17419,Souto Soares,1840.27628222056,71.8338297261611,,,190.3425736265,,12.4223813077674,,49.6721884149492,,452.384038693381,,815.378993053562,29.2546988920145,,65.2893908949997,,4.0126298869051,46.5254899822033,,21.0035357942477,,,0.0516677191572421,,,50.8161266433205,4.09040645272404,27.1983311326712,,1840.27628222056,0.592,0.53,0.734,0.533
2930907,BA,13043,Tabocas do Brejo Velho,2257.22430882466,75.1465261059572,,,255.864686805183,,,,84.7876224794909,,495.515645940351,,917.056761481254,23.4000613355823,,245.112207314268,,75.6456658744154,,,16.9724503565131,,,,,30.2558146132025,2.88775051751898,34.57911600092,,,2257.22430882466,0.584,0.492,0.764,0.53
2931004,BA,21299,Tanhaçu,1974.74229729095,74.6247222874313,,,97.1025442509038,,,,42.8438475984788,,412.939965256585,,876.884088454857,24.7018113526457,,272.294970186394,18.1241166251937,,,,6.07707638856284,,,,,14.9680947462322,30.8472543311893,4.37927508333725,98.9545307291422,,1974.74229729095,0.577,0.44,0.772,0.565
2931053,BA,17797,Tanque Novo,2052.51927234927,73.6010552340282,10.7761145136821,,153.881037815362,,0.0118559307748497,,43.9640298926785,17.4962111591841,465.538292408833,,884.81480193291,23.0384458054728,,181.50042816205,,54.7628375568916,,,46.6487368657639,,,,,11.5306450525369,8.99970556835422,51.9924116424116,23.9626628083385,,2052.51927234927,0.599,0.474,0.778,0.583
2931103,BA,8214,Tanquinho,1913.23499513027,69.9748721694668,,,236.996306306306,,,,88.0580740199659,,549.84191137083,,636.59440954468,32.8376625273923,,244.330753591429,,,,,7.56403700998296,,,,0.0132529827124422,,,,47.0237156074994,,1913.23499513027,0.597,0.488,0.768,0.567
2931202,BA,21282,Taperoá,1976.75245700592,64.126753594587,,,217.333922563669,,,,103.813598815901,,305.884864204492,,829.732685837797,23.4634902734705,,321.115190771544,,79.6992754440372,,,3.97190348651443,,,4.27165679917301,,,,0.140964195094446,23.198151019641,,1976.75245700592,0.566,0.426,0.754,0.566
2931301,BA,17855,Tapiramutá,2008.84457854943,76.0081148137777,,,226.363763651638,,,,54.6601036124335,51.2931598991879,468.770567908149,,802.896135536264,12.459235508261,,104.356387006441,,,,,20.1550081209745,,,,,,177.249983197984,13.2441215345842,1.38799775973117,99.1819775973117,2108.02655614674,0.594,0.473,0.752,0.589
2931350,BA,159813,Teixeira de Freitas,2213.36045884878,55.4390766082859,,15.3086176343602,145.228575647788,,49.9413341217548,,50.3524765194321,,751.232937871137,,633.297376245987,1.80582224224562,,243.116249929605,6.16088522210333,116.802971660628,9.63289751146653,,9.68182187932146,,3.83769461808489,,,17.183515671441,,17.4370423557533,86.9011631093841,,2213.36045884878,0.685,0.588,0.8,0.683
2931400,BA,7984,Teodoro Sampaio,3189.45904433868,83.4491332665331,10.294630511022,,534.493257765531,,,,101.948791332665,,452.606218687375,,861.186126002004,123.40870490982,,807.840774048096,,,55.3270728957916,,5.06188001002004,,,,,,76.7836372745491,31.1001803607214,45.9586372745491,,3189.45904433868,0.594,0.477,0.774,0.567
2931509,BA,23319,Teofilândia,2028.3048732793,52.1809987563789,,,151.78259916806,,,,84.5338822419486,,372.519264548223,,1091.63254084652,8.65435910630816,,92.9992328144431,,64.0456100175822,,,2.25372014237317,,,,,,19.7213864230885,6.71005489086153,81.271224323513,,2028.3048732793,0.566,0.431,0.737,0.571
2931608,BA,15269,Teolândia,2596.92463815574,74.4900432248346,,,165.35236033794,,,,30.3955740389024,,488.803142314493,,1346.60992992337,,,379.137679612286,8.23470823236623,,,,22.3224553015915,,,,,,,81.5787451699522,,,2596.92463815574,0.555,0.418,0.756,0.541
2931707,BA,13527,Terra Nova,1918.94305093517,71.2145006283729,3.25275375175575,,198.037393361425,,2.21906779034524,,63.1855119390848,,414.827579655504,,735.744371257485,98.0200524876174,,283.841273748799,,,,,4.18619575663488,,,,,1.94953500406594,,0.779921638205071,41.684893915872,,1918.94305093517,0.578,0.474,0.7,0.581
2931806,BA,17854,Tremedal,2025.74361991711,70.8548073260894,,10.953287778649,211.088996863448,,,,48.1772986445614,,439.319971434973,,847.409385011762,10.8439593368433,,268.279744595049,0.140024644337403,19.605687801053,,0.0296852245995295,11.7639907023636,,,,,,47.3869614652179,4.19083734737314,35.6989817407864,,2025.74361991711,0.528,0.36,0.749,0.545
2931905,BA,52381,Tucano,1780.12187682557,49.8132758061129,,,162.048604837632,,,,64.7124955613677,,388.791981061835,0.0595941276417021,936.512929115519,23.839182146198,,122.708380328745,,,,,14.1935930967335,,,,,1.54394398732365,,8.87226437066875,7.02563238578874,,1780.12187682557,0.579,0.458,0.712,0.596
2932002,BA,25853,Uauá,1860.76304065292,65.0337887285808,,,144.342022202452,,46.5670506324218,,99.8262368003713,,387.509388465555,,803.778249719568,11.667424670251,,231.29474490388,,3.22726221328279,,,24.3980864889955,,,,,,,10.4949143232894,32.6238715042742,,1860.76304065292,0.605,0.535,0.747,0.554
2932101,BA,20793,Ubaíra,1865.57722839417,68.9986644543837,,,198.936736401674,,2.58730967152407,,40.9056115038715,,372.893039484442,,824.10046650315,14.1713898908286,,196.733933535324,,67.5433833501659,,,3.25082239215121,,,,,,42.4568450920983,12.923686817679,20.0753392968788,,1865.57722839417,0.582,0.447,0.759,0.581
2932200,BA,20646,Ubaitaba,2006.41856340211,66.174277341858,5.72634844521941,,660.759761212826,,,,,,347.953501888986,,879.568134263296,,,,,,,,,,,,,,,,46.2365402499273,,2006.41856340211,0.611,0.49,0.767,0.607
2932309,BA,27297,Ubatã,1357.58506758985,55.609872513463,,,135.580253874052,,,,40.6115243433344,,289.316264791003,,549.258499468806,2.52485987471151,,212.638239366963,,,1.85704143312452,,4.35266732607979,,,,,,7.83543099974356,2.4836678023226,55.5167457962414,,1357.58506758985,0.593,0.452,0.788,0.586
2932408,BA,14454,Uibaí,1889.88167358517,78.2066396845164,,,190.668881278539,,18.9612771551128,,66.5936197592362,,493.854185692542,15.6887802684378,685.789072920991,18.0777203542272,,215.348358239934,,13.6353791338038,6.38111526221115,,12.4647142659471,,,,0.460257368202574,9.64842534938425,,1.32094921820949,62.782297633873,,1889.88167358517,0.617,0.54,0.758,0.575
2932457,BA,19343,Umburanas,1636.00947784728,68.2278048906581,,,206.127158145065,,,,68.631927312206,56.4604290957969,297.205778834721,,670.314967171587,8.52926123145324,,102.425830016026,,,4.7215550845267,,36.3764581502352,,,,,19.9316770924882,12.4530791500801,3.03504213410536,81.5685095383343,35.9140402212687,1671.92351806855,0.515,0.413,0.705,0.469
2932507,BA,21706,Una,2334.42793743665,91.0648207868792,,,259.446397770202,,,,56.4207481802267,,688.091382567032,,951.624870082005,21.5066801805952,,142.896055468534,,89.6070252464756,5.20057080991431,,25.1534658619736,,,,,1.70459780705796,,0.483737215516447,1.22758546024141,,2334.42793743665,0.56,0.424,0.71,0.584
2932606,BA,17329,Urandi,1950.55329447747,83.4195337295862,,,174.670511858734,,,,44.5925639102083,,440.834345894166,,748.912225748745,6.82959316752265,,343.022311154712,,,5.9704853136361,,,,,,,,26.0593409890934,6.79509781291477,69.4472848981476,,1950.55329447747,0.598,0.469,0.766,0.595
2932705,BA,21778,Uruçuca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.616,0.507,0.758,0.607
2932804,BA,19688,Utinga,2171.36140288501,69.0943203982121,,,527.044086245429,,,,40.2658903900853,,415.643347216579,,899.241681227143,56.6397211499391,,143.622401970744,,8.52774024786672,,,4.19036976838683,,,,,,5.35616263713937,1.73568163348232,,,2171.36140288501,0.59,0.487,0.706,0.597
2932903,BA,98053,Valença,1594.33829214812,47.070610690137,,,153.37803300256,,,,60.0125686108533,,224.630214475845,,650.927234760793,16.3000274341428,,76.8987746422853,2.62064658908957,259.474259839067,4.17739355246652,,3.56548672656624,,,4.30696347893486,,,24.8229501392104,0.712522819291608,65.4406053868826,,1594.33829214812,0.623,0.502,0.778,0.619
2933000,BA,28426,Valente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.637,0.568,0.729,0.623
2933059,BA,14632,Várzea da Roça,1714.71468151996,74.2730173592127,,,402.768706260252,,27.728147211591,,50.9976127665391,,359.246653225806,,751.455932886823,0.974507927829415,,21.8385060142154,,,,,,,,,,,13.3019341170038,,12.1296637506834,,1714.71468151996,0.539,0.374,0.775,0.539
2933109,BA,9404,Várzea do Poço,1733.90039557635,77.0898925988941,,,142.292079965972,,54.1887951935347,,58.9880263717567,,322.417469162059,,681.424842620162,1.48796150574224,,269.335994257763,,,,,12.10700233943,,,,,11.2281794980859,42.6686675882603,16.8350988940876,43.836385580604,,1733.90039557635,0.575,0.462,0.707,0.581
